#{"t_start": 1757786018.3683665, "env_id": null}
r,l,t
-3.5,40,33279.015388
-3.0,40,33281.486141
-3.0,40,33283.710305
-3.0,40,33286.029477
-4.0,40,33288.333486
-3.5,40,33290.705064
-3.5,40,33322.130474
-3.5,40,33324.545192
-3.5,40,33326.884075
-3.5,40,33329.352263
-3.0,40,33331.804362
-3.5,40,33334.407713
-3.0,40,33336.811606
-3.5,40,33339.200617
-3.5,40,33341.534773
-3.5,40,33343.862781
-3.0,40,33346.237413
-3.0,40,33348.65978
-3.5,40,33351.154272
-3.0,40,33353.466926
-3.5,40,33355.919373
-3.5,40,33358.415822
-3.0,40,33360.88842
-3.5,40,33363.296052
-3.5,40,33365.688197
-3.5,40,33368.106206
-3.5,40,33370.410027
-3.5,40,33372.627655
-4.0,40,33374.945321
-3.0,40,33377.384341
-3.5,40,33379.779525
-3.5,40,33416.85782
-3.5,40,33419.161809
-3.5,40,33421.642035
-3.0,40,33423.969222
-3.5,40,33426.305937
-4.0,40,33428.669208
-3.5,40,33431.12616
-3.5,40,33433.60438
-3.5,40,33436.140075
-3.5,40,33438.49974
-3.5,40,33440.975917
-3.5,40,33443.40825
-3.5,40,33445.75771
-3.5,40,33448.105192
-3.5,40,33450.628846
-3.5,40,33453.090328
-3.0,40,33455.406348
-3.5,40,33457.903044
-3.5,40,33460.385497
-3.0,40,33462.897557
-3.0,40,33465.421401
-3.5,40,33467.793452
-3.5,40,33470.204116
-4.0,40,33472.531052
-3.0,40,33474.945763
-3.0,40,33511.852011
-3.5,40,33514.104681
-3.5,40,33516.603972
-4.0,40,33518.945477
-3.5,40,33521.257248
-3.0,40,33523.576518
-3.0,40,33525.822119
-3.0,40,33528.237072
-3.5,40,33530.69878
-3.5,40,33533.058537
-3.5,40,33535.435213
-3.5,40,33537.865021
-3.5,40,33540.492198
-3.0,40,33542.79388
-3.0,40,33545.217904
-3.0,40,33547.674631
-3.0,40,33550.066819
-3.5,40,33552.491019
-3.5,40,33554.902509
-3.5,40,33557.39278
-3.5,40,33559.795229
-3.5,40,33562.20481
-3.0,40,33564.62061
-3.0,40,33567.082496
-3.0,40,33569.393427
-3.5,40,33600.841358
-3.5,40,33603.320075
-3.5,40,33605.581531
-4.5,40,33608.011248
-3.5,40,33610.260334
-3.5,40,33612.63942
-3.5,40,33615.079234
-3.5,40,33617.431034
-6.0,40,33619.71638
-3.5,40,33622.2663
-3.5,40,33624.71204
-3.0,40,33627.146873
-3.5,40,33629.509859
-3.5,40,33632.01307
-3.5,40,33634.393043
-3.5,40,33636.818077
-3.5,40,33639.131992
-3.0,40,33641.549652
-3.5,40,33643.888657
-3.5,40,33646.214572
-3.5,40,33648.665533
-3.0,40,33651.08019
-3.5,40,33653.418893
-3.5,40,33655.904281
-3.5,40,33658.313927
-3.0,40,33695.348042
-3.5,40,33697.677626
-4.5,40,33699.995517
-3.5,40,33702.53307
-3.5,40,33704.980148
-3.5,40,33707.505745
-3.5,40,33709.967673
-3.0,40,33712.346245
-3.5,40,33714.69805
-3.0,40,33717.099782
-3.5,40,33719.526968
-3.5,40,33721.965581
-3.0,40,33724.285275
-4.0,40,33726.729806
-3.5,40,33729.047738
-3.0,40,33731.409782
-3.5,40,33733.789348
-3.0,40,33736.121336
-3.5,40,33738.333924
-3.5,40,33740.662938
-3.0,40,33743.016252
-3.0,40,33745.389984
-3.0,40,33747.78317
-3.5,40,33750.085726
-3.5,40,33752.473724
-3.0,40,33788.916065
-3.0,40,33791.352238
-3.5,40,33793.813457
-4.5,40,33796.204934
-3.5,40,33798.625802
-3.0,40,33801.016356
-3.5,40,33803.375368
-3.0,40,33805.763569
-3.0,40,33808.3923
-3.0,40,33810.587442
-3.5,40,33813.140179
-3.0,40,33815.575355
-3.0,40,33818.048051
-3.5,40,33820.252112
-3.0,40,33822.847021
-3.0,40,33825.215437
-3.0,40,33827.722956
-3.5,40,33829.988208
-3.5,40,33832.49964
-3.5,40,33834.786013
-3.0,40,33837.164676
-3.0,40,33839.383345
-3.0,40,33841.852454
-3.5,40,33844.214589
-3.0,40,33846.738155
-3.5,40,33884.768687
-3.5,40,33887.177299
-3.5,40,33889.628531
-4.0,40,33892.035023
-3.5,40,33894.501551
-3.5,40,33896.940335
-3.0,40,33899.20586
-3.5,40,33901.562111
-3.0,40,33903.938514
-3.5,40,33906.280195
-3.0,40,33908.795811
-3.0,40,33911.310319
-3.0,40,33913.767288
-3.5,40,33916.26851
-3.5,40,33918.694035
-3.5,40,33921.218114
-3.0,40,33923.642395
-3.0,40,33926.21834
-3.5,40,33928.688939
-3.5,40,33931.152615
-3.5,40,33933.571508
-3.5,40,33936.100252
-3.5,40,33938.604169
-3.5,40,33940.871377
-3.5,40,33943.290998
-3.0,40,33975.332156
-3.0,40,33977.839695
-3.0,40,33980.160438
-3.0,40,33982.61986
-3.5,40,33984.929153
-3.5,40,33987.194931
-3.0,40,33989.563306
-3.5,40,33992.029128
-3.5,40,33994.525955
-3.5,40,33996.966801
-3.5,40,33999.399436
-3.5,40,34001.796055
-4.0,40,34004.178138
-3.0,40,34006.529773
-3.0,40,34008.921702
-3.5,40,34011.312635
-3.0,40,34013.789175
-3.0,40,34016.234981
-3.0,40,34018.636724
-3.5,40,34021.067294
-3.5,40,34023.598898
-4.0,40,34025.963155
-3.0,40,34028.47858
-3.5,40,34030.747442
-3.5,40,34033.207021
-3.5,40,34069.771631
-3.5,40,34072.10306
-4.0,40,34074.589148
-3.0,40,34076.987726
-3.5,40,34079.448133
-3.0,40,34081.807567
-3.5,40,34084.256672
-3.0,40,34086.631819
-3.5,40,34088.944648
-4.0,40,34091.300946
-3.5,40,34093.692646
-3.5,40,34096.121157
-3.0,40,34098.485411
-3.5,40,34101.038217
-3.5,40,34103.374936
-3.5,40,34105.75556
-3.5,40,34108.253563
-3.5,40,34110.594211
-3.5,40,34113.01279
-3.5,40,34115.686012
-3.0,40,34118.071957
-3.0,40,34120.475663
-3.0,40,34123.013719
-3.5,40,34125.561405
-3.0,40,34128.118562
-3.5,40,34166.009152
-3.0,40,34168.634517
-4.0,40,34171.109944
-3.5,40,34173.468998
-3.5,40,34175.768411
-3.0,40,34178.276383
-4.0,40,34180.614639
-3.5,40,34183.082904
-3.5,40,34185.574175
-3.0,40,34188.070925
-3.0,40,34190.648036
-3.0,40,34193.092866
-3.5,40,34195.604535
-3.5,40,34198.04045
-3.5,40,34200.446126
-3.5,40,34203.041223
-3.0,40,34205.640989
-3.5,40,34208.209821
-3.5,40,34210.581632
-3.0,40,34213.090209
-3.0,40,34215.568134
-3.0,40,34218.126024
-3.0,40,34220.549605
-4.0,40,34223.041013
-4.0,40,34225.426874
-3.5,40,34258.963191
-3.5,40,34261.271663
-3.5,40,34263.742459
-4.0,40,34266.147713
-3.5,40,34268.55569
-3.0,40,34270.966157
-3.5,40,34273.565826
-3.0,40,34275.880203
-3.0,40,34278.334348
-3.5,40,34280.881307
-3.0,40,34283.274546
-3.0,40,34285.853109
-3.0,40,34288.615345
-3.5,40,34291.045587
-3.0,40,34293.457031
-3.5,40,34295.813199
-3.5,40,34298.23429
-4.0,40,34300.578227
-3.0,40,34302.883617
-4.0,40,34305.382112
-3.5,40,34307.897118
-3.5,40,34310.354222
-3.5,40,34312.932009
-3.5,40,34315.447344
-4.0,40,34317.930148
-3.5,40,34355.820649
-3.0,40,34358.224641
-3.0,40,34360.683689
-3.5,40,34363.11533
-3.0,40,34365.619576
-3.0,40,34368.117247
-3.0,40,34370.415677
-4.0,40,34372.852387
-6.0,40,34375.275094
-3.5,40,34377.698821
-3.5,40,34380.143026
-3.5,40,34382.63287
-3.5,40,34385.145405
-4.0,40,34387.595432
-3.5,40,34389.968936
-3.0,40,34392.507859
-3.0,40,34395.029613
-4.0,40,34397.32848
-3.0,40,34399.588738
-3.5,40,34402.054866
-3.0,40,34404.384614
-3.5,40,34406.835227
-3.0,40,34409.334144
-3.5,40,34411.894949
-3.5,40,34414.309738
-3.5,40,34451.308225
-3.5,40,34453.769886
-3.5,40,34456.273791
-3.5,40,34458.736808
-3.5,40,34461.054625
-3.0,40,34463.657806
-3.5,40,34466.003697
-3.5,40,34468.480523
-3.0,40,34470.939766
-3.5,40,34473.48327
-3.5,40,34475.957095
-3.5,40,34478.407576
-3.5,40,34480.849873
-3.5,40,34483.322379
-4.0,40,34485.636162
-3.0,40,34488.128682
-3.0,40,34490.544003
-3.5,40,34493.047001
-3.5,40,34495.473532
-4.0,40,34498.026618
-3.0,40,34500.447092
-3.5,40,34502.890676
-4.0,40,34505.268709
-3.5,40,34507.802859
-3.5,40,34510.176643
-3.0,40,34547.468902
-3.0,40,34549.909726
-3.0,40,34552.290259
-3.5,40,34554.929115
-3.0,40,34557.297438
-3.0,40,34559.745877
-3.5,40,34562.159443
-3.5,40,34564.571827
-3.5,40,34567.080886
-3.5,40,34569.55717
-3.5,40,34572.189073
-3.5,40,34574.707428
-4.0,40,34577.221431
-3.0,40,34579.704794
-3.5,40,34582.182395
-3.0,40,34584.59343
-4.0,40,34587.105755
-3.0,40,34589.51081
-3.5,40,34592.019229
-4.0,40,34594.634977
-3.0,40,34597.109953
-3.5,40,34599.531892
-3.0,40,34601.969246
-3.0,40,34604.363917
-3.0,40,34606.729658
-3.5,40,34638.804996
-3.5,40,34641.213006
-3.5,40,34643.73409
-3.5,40,34646.254955
-3.5,40,34648.608468
-3.5,40,34651.096078
-4.0,40,34653.459986
-3.0,40,34655.951874
-3.5,40,34658.343678
-3.0,40,34660.800033
-3.0,40,34663.099688
-3.5,40,34665.613065
-3.0,40,34667.945971
-3.5,40,34670.255111
-3.0,40,34672.722289
-3.0,40,34675.242665
-3.5,40,34677.681551
-3.0,40,34680.137079
-3.5,40,34682.590703
-4.5,40,34685.00807
-3.5,40,34687.549936
-3.5,40,34690.056605
-3.5,40,34692.371517
-3.5,40,34694.743007
-3.0,40,34697.228015
-3.0,40,34734.183083
-3.0,40,34736.537302
-3.0,40,34738.98728
-3.5,40,34741.471213
-3.5,40,34743.867638
-3.0,40,34746.176192
-3.0,40,34748.646197
-3.5,40,34751.064904
-3.5,40,34753.556821
-3.5,40,34755.990571
-3.5,40,34758.382715
-3.0,40,34760.731336
-3.0,40,34763.077991
-3.5,40,34765.575111
-3.5,40,34767.941539
-3.0,40,34770.247308
-3.0,40,34772.71946
-3.5,40,34775.190539
-3.5,40,34777.689889
-3.5,40,34780.033408
-3.0,40,34782.37228
-3.0,40,34784.759175
-3.5,40,34787.166932
-3.0,40,34789.553859
-3.5,40,34791.968684
-3.5,40,34829.165073
-3.0,40,34831.473789
-3.5,40,34833.975738
-3.5,40,34836.533021
-3.0,40,34838.928879
-3.0,40,34841.350073
-3.5,40,34843.749509
-3.5,40,34846.143788
-3.5,40,34848.497911
-3.5,40,34850.996548
-3.5,40,34853.431066
-3.0,40,34855.857144
-3.0,40,34858.196468
-3.0,40,34860.598659
-3.0,40,34862.959534
-3.0,40,34865.446334
-3.0,40,34867.78459
-3.5,40,34870.091518
-3.5,40,34872.406492
-3.5,40,34874.756853
-3.0,40,34877.026046
-3.0,40,34879.616206
-3.0,40,34882.209742
-3.0,40,34884.628568
-3.0,40,34887.069004
-3.0,40,34923.879366
-3.0,40,34926.291191
-4.0,40,34928.661819
-3.0,40,34931.101598
-3.5,40,34933.516718
-3.0,40,34935.948196
-3.0,40,34938.332941
-4.0,40,34940.682936
-3.5,40,34943.171323
-3.0,40,34945.673856
-3.0,40,34948.092124
-3.0,40,34950.654273
-3.5,40,34953.133956
-3.5,40,34955.542319
-3.5,40,34957.915537
-3.5,40,34960.38345
-3.5,40,34962.776858
-3.0,40,34965.233481
-3.5,40,34967.680593
-4.0,40,34970.033286
-3.0,40,34972.464555
-3.5,40,34974.860953
-3.5,40,34977.19802
-3.0,40,34979.585685
-3.5,40,34982.035604
-3.5,40,35014.057702
-3.5,40,35016.253229
-3.0,40,35018.711399
-4.0,40,35021.047362
-3.5,40,35023.602158
-3.5,40,35025.963786
-3.5,40,35028.24392
-3.0,40,35030.665944
-4.0,40,35033.011138
-3.0,40,35035.51372
-3.0,40,35038.144034
-3.5,40,35040.501243
-3.5,40,35042.809942
-3.5,40,35045.122324
-3.5,40,35047.424267
-3.0,40,35049.915446
-3.5,40,35052.404629
-3.5,40,35054.769736
-3.5,40,35057.170575
-3.0,40,35059.49711
-3.0,40,35061.996912
-3.5,40,35064.334004
-3.5,40,35066.794417
-3.0,40,35069.199097
-3.0,40,35071.597352
-3.5,40,35108.808033
-3.0,40,35111.269455
-3.5,40,35113.707472
-3.5,40,35116.041621
-3.5,40,35118.542101
-3.5,40,35120.83328
-3.5,40,35123.38077
-3.5,40,35125.800462
-3.5,40,35128.225755
-3.5,40,35130.634487
-6.5,40,35133.103472
-3.5,40,35135.596051
-3.5,40,35138.082182
-3.5,40,35140.581949
-3.5,40,35143.015482
-3.0,40,35145.409348
-3.5,40,35147.793565
-3.0,40,35150.114876
-3.0,40,35152.579454
-3.5,40,35155.020647
-3.0,40,35157.387544
-3.0,40,35159.778043
-3.5,40,35162.243277
-3.5,40,35164.512158
-3.0,40,35166.975582
-3.0,40,35203.709377
-3.0,40,35206.164082
-3.5,40,35208.682065
-3.5,40,35211.089901
-3.5,40,35213.581003
-3.0,40,35216.051364
-3.5,40,35218.47452
-3.5,40,35220.837641
-3.0,40,35223.430318
-3.0,40,35225.741791
-4.0,40,35228.228608
-3.5,40,35230.75709
-3.0,40,35233.191695
-3.5,40,35235.619146
-3.5,40,35238.061858
-3.5,40,35240.383655
-3.5,40,35242.822117
-3.0,40,35245.178687
-3.5,40,35247.601739
-3.0,40,35249.936308
-3.5,40,35252.338315
-3.0,40,35254.865733
-3.5,40,35257.279807
-3.5,40,35259.686733
-3.5,40,35262.053894
-3.5,40,35293.608066
-3.0,40,35295.965569
-3.0,40,35298.47382
-3.0,40,35300.987789
-3.5,40,35303.525941
-3.0,40,35305.880728
-3.5,40,35308.314089
-3.0,40,35310.749387
-3.0,40,35313.32401
-3.0,40,35315.726568
-3.5,40,35318.148735
-3.0,40,35320.689356
-3.5,40,35323.052872
-3.0,40,35325.465616
-3.5,40,35327.897371
-3.0,40,35330.348047
-3.5,40,35332.788531
-3.5,40,35335.208806
-3.0,40,35337.612226
-3.5,40,35340.160524
-3.5,40,35342.521301
-3.5,40,35344.99834
-3.0,40,35347.333949
-3.0,40,35349.753382
-3.0,40,35352.143298
-3.0,40,35388.831463
-3.5,40,35391.323054
-3.0,40,35393.73409
-3.5,40,35396.121113
-3.5,40,35398.565217
-3.0,40,35400.948571
-3.5,40,35403.399539
-3.5,40,35405.898601
-3.5,40,35408.352804
-3.5,40,35410.73909
-3.0,40,35413.271226
-3.5,40,35415.740283
-3.5,40,35418.228496
-3.0,40,35420.614092
-3.5,40,35423.153891
-3.0,40,35425.612971
-3.5,40,35427.968218
-3.5,40,35430.314044
-3.5,40,35432.801219
-3.0,40,35435.135408
-4.0,40,35437.596595
-3.5,40,35439.999313
-3.0,40,35442.366269
-3.0,40,35444.963256
-4.0,40,35447.366181
-3.5,40,35484.486134
-3.0,40,35486.916244
-3.5,40,35489.369331
-3.0,40,35491.877512
-3.5,40,35494.219656
-3.0,40,35496.58966
-3.5,40,35499.026929
-3.5,40,35501.460191
-3.5,40,35503.863801
-4.0,40,35506.448053
-3.5,40,35508.916531
-4.0,40,35511.346503
-3.5,40,35513.695451
-3.5,40,35516.159899
-3.0,40,35518.490291
-3.0,40,35520.941188
-3.0,40,35523.350538
-3.5,40,35525.820059
-3.0,40,35528.272973
-3.5,40,35530.638162
-3.0,40,35533.032063
-3.5,40,35535.608198
-3.5,40,35538.11444
-3.0,40,35540.663327
-3.5,40,35543.202107
-3.5,40,35580.618747
-4.0,40,35583.121118
-3.5,40,35585.525568
-3.5,40,35587.847207
-3.5,40,35590.049721
-3.5,40,35592.47752
-3.0,40,35594.824935
-3.0,40,35597.27444
-3.5,40,35599.588695
-3.5,40,35602.134525
-3.0,40,35604.469254
-3.0,40,35607.014323
-3.0,40,35609.453317
-3.5,40,35611.89659
-3.5,40,35614.432743
-3.5,40,35616.99449
-3.5,40,35619.440459
-3.5,40,35622.053017
-4.0,40,35624.373154
-3.0,40,35626.920057
-3.0,40,35629.500648
-3.5,40,35631.870713
-3.5,40,35634.250163
-3.5,40,35636.768275
-3.0,40,35639.173529
-3.0,40,35672.385905
-3.0,40,35674.82443
-3.5,40,35677.289632
-3.5,40,35679.844169
-3.5,40,35682.239433
-3.5,40,35684.673185
-3.0,40,35687.188535
-3.0,40,35689.618648
-3.5,40,35692.030587
-3.5,40,35694.50271
-3.0,40,35696.912658
-3.5,40,35699.323637
-3.0,40,35701.718267
-3.0,40,35704.224508
-3.0,40,35706.700024
-3.0,40,35709.116023
-3.0,40,35711.473109
-3.0,40,35713.999162
-3.5,40,35716.507452
-3.0,40,35718.948886
-3.5,40,35721.406965
-3.0,40,35723.968321
-3.0,40,35726.41642
-3.5,40,35728.936613
-3.5,40,35731.289791
-3.5,40,35770.870431
-3.5,40,35773.421231
-3.0,40,35775.817555
-4.0,40,35778.379375
-3.5,40,35780.852978
-3.0,40,35783.262491
-4.0,40,35785.604359
-3.5,40,35788.16902
-3.0,40,35790.551922
-3.0,40,35792.98998
-3.5,40,35795.455294
-3.0,40,35797.943824
-3.0,40,35800.424489
-3.0,40,35802.81226
-3.5,40,35805.183875
-3.5,40,35807.810368
-3.0,40,35810.280157
-3.0,40,35812.773922
-3.0,40,35815.356772
-3.5,40,35817.884677
-3.0,40,35820.382756
-3.5,40,35822.851093
-3.5,40,35825.218131
-3.5,40,35827.727221
-3.5,40,35830.15261
-4.0,40,35867.290868
-3.5,40,35869.835762
-3.0,40,35872.276776
-3.0,40,35874.566786
-3.0,40,35876.806372
-3.5,40,35879.212664
-3.0,40,35881.678708
-3.5,40,35884.103093
-3.0,40,35886.570305
-3.5,40,35889.055109
-3.5,40,35891.538635
-3.5,40,35894.000431
-3.5,40,35896.459888
-3.0,40,35898.898307
-3.5,40,35901.364059
-3.0,40,35903.777154
-3.5,40,35906.295195
-3.0,40,35908.764047
-3.0,40,35911.271105
-3.5,40,35913.483162
-3.0,40,35915.900102
-3.5,40,35918.411472
-3.5,40,35920.874214
-3.5,40,35923.251311
-3.5,40,35925.720872
-3.5,40,35957.79325
-3.5,40,35960.158185
-3.5,40,35962.633254
-3.0,40,35965.094675
-3.5,40,35967.478851
-3.5,40,35969.951653
-3.0,40,35972.429167
-3.0,40,35974.882719
-3.5,40,35977.349203
-3.5,40,35979.783523
-3.5,40,35982.210615
-3.5,40,35984.592523
-3.0,40,35986.943759
-3.5,40,35989.365084
-3.0,40,35991.883455
-3.5,40,35994.259183
-3.0,40,35996.619333
-3.0,40,35999.04005
-3.5,40,36001.539371
-3.5,40,36003.878651
-3.5,40,36006.364316
-3.5,40,36008.859088
-3.5,40,36011.289034
-3.0,40,36013.62095
-3.0,40,36015.939316
-3.5,40,36052.717515
-3.5,40,36055.126895
-3.5,40,36057.506365
-3.0,40,36059.924222
-3.5,40,36062.204299
-3.0,40,36064.601673
-3.0,40,36067.061853
-3.0,40,36069.532796
-3.5,40,36071.997549
-3.5,40,36074.403449
-3.5,40,36076.823311
-3.0,40,36079.296477
-3.5,40,36081.874174
-3.5,40,36084.287335
-3.0,40,36086.784903
-3.5,40,36089.153906
-3.5,40,36091.542343
-3.5,40,36094.052797
-3.5,40,36096.446666
-3.0,40,36098.955575
-4.0,40,36101.386165
-3.0,40,36103.778382
-3.0,40,36106.116691
-3.5,40,36108.512
-3.5,40,36111.026282
-3.5,40,36147.988619
-3.0,40,36150.29419
-3.5,40,36152.831159
-3.5,40,36155.207376
-3.5,40,36157.709974
-3.0,40,36160.144034
-3.5,40,36162.583997
-3.5,40,36165.083627
-3.0,40,36167.502433
-3.0,40,36169.841314
-3.5,40,36172.363384
-3.5,40,36174.727731
-4.0,40,36177.105949
-3.0,40,36179.56946
-3.0,40,36181.917416
-3.5,40,36184.426077
-3.5,40,36186.665641
-3.5,40,36188.943065
-3.5,40,36191.329945
-3.5,40,36193.913428
-3.0,40,36196.31591
-3.0,40,36198.726772
-3.5,40,36201.012827
-3.5,40,36203.405998
-3.0,40,36205.792289
-3.5,40,36242.413862
-3.5,40,36244.843378
-3.0,40,36247.172796
-3.0,40,36249.549067
-3.0,40,36251.811773
-3.0,40,36254.283476
-3.0,40,36256.708186
-3.5,40,36259.06842
-3.5,40,36261.391916
-3.0,40,36263.833936
-3.0,40,36266.365566
-3.5,40,36268.73455
-3.5,40,36271.272124
-3.5,40,36273.733423
-3.5,40,36276.238188
-3.5,40,36278.719546
-3.5,40,36281.019338
-3.0,40,36283.407557
-3.0,40,36285.795824
-3.0,40,36288.206861
-3.0,40,36290.633899
-3.5,40,36293.000444
-3.5,40,36295.300349
-3.0,40,36297.604216
-3.5,40,36300.066468
-3.0,40,36332.255122
-3.0,40,36334.534501
-3.0,40,36336.926392
-3.5,40,36339.221782
-3.5,40,36341.718484
-3.5,40,36344.342807
-3.5,40,36346.730366
-3.0,40,36349.135032
-3.5,40,36351.503039
-3.0,40,36353.920981
-3.0,40,36356.382995
-3.0,40,36358.867015
-3.0,40,36361.203562
-3.0,40,36363.682017
-3.5,40,36366.103195
-3.0,40,36368.606385
-3.5,40,36370.782033
-3.5,40,36373.324713
-3.0,40,36375.794521
-3.5,40,36378.250864
-3.0,40,36380.517353
-3.0,40,36382.774708
-3.0,40,36385.190296
-3.5,40,36387.531809
-3.0,40,36389.918363
-3.0,40,36426.960542
-3.5,40,36429.261392
-3.0,40,36431.686602
-6.0,40,36434.170118
-3.5,40,36436.62082
-3.5,40,36439.047353
-3.5,40,36441.426373
-4.0,40,36443.884858
-3.5,40,36446.360726
-3.5,40,36448.635679
-3.5,40,36451.010976
-3.0,40,36453.312458
-3.0,40,36455.809523
-4.0,40,36458.242213
-3.0,40,36460.651936
-3.5,40,36462.958157
-3.0,40,36465.339866
-3.5,40,36467.59635
-3.0,40,36469.989413
-3.0,40,36472.437349
-3.0,40,36474.843785
-3.5,40,36477.264489
-3.5,40,36479.804697
-3.0,40,36482.154178
-3.5,40,36484.537435
-3.0,40,36521.343008
-3.0,40,36523.767821
-3.0,40,36526.282921
-3.0,40,36528.640039
-3.0,40,36531.059861
-3.5,40,36533.576843
-3.5,40,36535.956874
-3.5,40,36538.407747
-3.5,40,36540.93898
-3.5,40,36543.566306
-3.5,40,36545.949771
-3.5,40,36548.60397
-3.5,40,36550.958381
-3.0,40,36553.475499
-3.5,40,36555.787434
-3.5,40,36558.149932
-3.5,40,36560.466102
-4.0,40,36562.970499
-3.0,40,36565.332109
-3.5,40,36567.740054
-3.5,40,36570.143296
-3.0,40,36572.592464
-3.0,40,36574.873462
-3.0,40,36577.366642
-3.5,40,36579.638209
-3.5,40,36612.115143
-3.0,40,36614.433451
-3.0,40,36616.842407
-3.5,40,36619.24989
-3.5,40,36621.648605
-3.5,40,36624.108852
-3.0,40,36626.373449
-3.5,40,36628.775075
-4.0,40,36631.196783
-3.5,40,36633.512044
-3.0,40,36635.795415
-3.5,40,36638.116692
-3.0,40,36640.496407
-3.0,40,36642.93775
-3.5,40,36645.257296
-3.5,40,36647.736721
-3.5,40,36650.152089
-3.0,40,36652.523948
-3.0,40,36654.873532
-3.5,40,36657.166881
-3.5,40,36659.48253
-3.0,40,36661.899867
-3.0,40,36664.239447
-3.0,40,36666.595081
-3.5,40,36668.959656
-3.5,40,36705.678074
-3.0,40,36707.928129
-3.5,40,36710.285264
-3.5,40,36712.73843
-3.5,40,36715.273099
-3.5,40,36717.699733
-3.5,40,36720.124988
-3.0,40,36722.655748
-3.0,40,36724.889098
-4.0,40,36727.428874
-3.0,40,36729.813626
-3.5,40,36732.273558
-3.5,40,36734.710966
-3.0,40,36737.116067
-3.5,40,36739.553356
-3.5,40,36742.008015
-3.0,40,36744.280648
-3.0,40,36746.703133
-3.0,40,36749.100023
-3.0,40,36751.441292
-3.0,40,36753.79372
-3.5,40,36756.133992
-3.5,40,36758.561645
-3.5,40,36760.961541
-3.0,40,36763.239803
-3.0,40,36800.245854
-3.0,40,36802.630848
-3.0,40,36805.001261
-3.0,40,36807.370157
-3.5,40,36809.798071
-3.5,40,36812.239369
-3.0,40,36814.755825
-3.0,40,36817.198099
-3.5,40,36819.719292
-3.5,40,36822.053065
-3.5,40,36824.450732
-4.0,40,36826.834607
-3.5,40,36829.225806
-3.5,40,36831.753299
-3.5,40,36834.0908
-3.0,40,36836.583207
-3.0,40,36838.855823
-3.5,40,36841.156433
-3.5,40,36843.562701
-3.0,40,36845.901207
-4.0,40,36848.265484
-3.5,40,36850.655651
-3.5,40,36853.090228
-3.5,40,36855.327922
-3.5,40,36857.904159
-3.5,40,36895.69934
-4.5,40,36898.085441
-3.5,40,36900.448558
-3.5,40,36903.055051
-3.0,40,36905.371132
-3.0,40,36907.83404
-3.5,40,36910.340432
-3.0,40,36912.730043
-3.5,40,36915.093515
-3.5,40,36917.432342
-3.5,40,36919.804278
-3.5,40,36922.187683
-3.5,40,36924.448492
-3.5,40,36926.879445
-3.5,40,36929.264122
-3.0,40,36931.680929
-3.5,40,36934.177156
-3.5,40,36936.580969
-3.5,40,36938.964737
-3.0,40,36941.361195
-3.5,40,36943.758322
-3.5,40,36946.178597
-3.0,40,36948.527356
-4.0,40,36950.824233
-3.5,40,36953.129208
-3.0,40,36985.698456
